objective_name,variable_name,coefficient
PENALTY,R0201046,-40
PENALTY,R0101046,-21
PENALTY,R0301047,200
PENALTY,R0201047,-40
PENALTY,R0101047,-21
PENALTY,R0301048,200
PENALTY,R0201048,-40
PENALTY,R0101048,-21
PENALTY,R0301049,290
PENALTY,R0201049,-58
PENALTY,R0101049,-30.45
PENALTY,R0301050,200
PENALTY,R0201050,-40
PENALTY,R0101050,-21
PENALTY,R0301051,210
PENALTY,R0201051,-42
PENALTY,R0101051,-22.05
PENALTY,R0301052,200
PENALTY,R0201052,-40
PENALTY,R0101052,-21
PENALTY,R0301053,200
PENALTY,R0201053,-40
PENALTY,R0101053,-21
PENALTY,R0301054,200
PENALTY,R0201054,-40
PENALTY,R0101054,-21
PENALTY,R0301055,330
PENALTY,R0201055,-66
PENALTY,R0101055,-34.65
PENALTY,R0301056,250
PENALTY,R0201056,-50
PENALTY,R0101056,-26.25
PENALTY,R0301057,330
PENALTY,R0201057,-66
PENALTY,R0101057,-34.65
PENALTY,R0301058,200
PENALTY,R0201058,-40
PENALTY,R0101058,-21
PENALTY,R0301059,290
PENALTY,R0201059,-58
PENALTY,R0101059,-30.45
PENALTY,R0301060,200
PENALTY,R0201060,-40
PENALTY,R0101060,-21
PENALTY,R0301061,200
PENALTY,R0201061,-40
PENALTY,R0101061,-21
PENALTY,R0301062,200
PENALTY,R0201062,-40
PENALTY,R0101062,-21
PENALTY,R0301063,200
PENALTY,R0201063,-40
PENALTY,R0101063,-21
PENALTY,R0301064,200
PENALTY,R0201064,-40
PENALTY,R0101064,-21
PENALTY,R0301065,250
PENALTY,R0201065,-50
PENALTY,R0101065,-26.25
PENALTY,R0301066,200
PENALTY,R0201066,-40
PENALTY,R0101066,-21
PENALTY,R0301067,200
PENALTY,R0201067,-40
PENALTY,R0101067,-21
PENALTY,R0301068,200
PENALTY,R0201068,-40
PENALTY,R0101068,-21
PENALTY,R0301069,230
PENALTY,R0201069,-46
PENALTY,R0101069,-24.15
PENALTY,R0301070,200
PENALTY,R0201070,-40
PENALTY,R0101070,-21
PENALTY,R0301071,200
PENALTY,R0201071,-40
PENALTY,R0101071,-21
PENALTY,R0301072,200
PENALTY,R0201072,-40
PENALTY,R0101072,-21
PENALTY,R0301073,200
PENALTY,R0201073,-40
PENALTY,R0101073,-21
PENALTY,R0301074,250
PENALTY,R0201074,-50
PENALTY,R0101074,-26.25
PENALTY,R0301075,200
PENALTY,R0201075,-40
PENALTY,R0101075,-21
PENALTY,R0301076,200
PENALTY,R0201076,-40
PENALTY,R0101076,-21
PENALTY,R0301077,200
PENALTY,R0201077,-40
PENALTY,R0101077,-21
PENALTY,R0301078,200
PENALTY,R0201078,-40
PENALTY,R0101078,-21
PENALTY,R0301079,200
PENALTY,R0201079,-40
PENALTY,R0101079,-21
PENALTY,R0301080,200
PENALTY,R0201080,-40
PENALTY,R0101080,-21
PENALTY,R0301081,200
PENALTY,R0201081,-40
PENALTY,R0101081,-21
PENALTY,R0301082,200
PENALTY,R0201082,-40
PENALTY,R0101082,-21
PENALTY,R0301083,210
PENALTY,R0201083,-42
PENALTY,R0101083,-22.05
PENALTY,R0301084,460
PENALTY,R0201084,-92
PENALTY,R0101084,-48.3
PENALTY,R0301085,200
PENALTY,R0201085,-40
PENALTY,R0101085,-21
PENALTY,R0301086,250
PENALTY,R0201086,-50
PENALTY,R0101086,-26.25
PENALTY,R0301087,200
PENALTY,R0201087,-40
PENALTY,R0101087,-21
PENALTY,R0301088,200
PENALTY,R0201088,-40
PENALTY,R0101088,-21
PENALTY,R0301089,200
PENALTY,R0201089,-40
PENALTY,R0101089,-21
PENALTY,R0301090,200
PENALTY,R0201090,-40
PENALTY,R0101090,-21
PENALTY,R0301091,270
PENALTY,R0201091,-54
PENALTY,R0101091,-28.35
PENALTY,R0301092,240
PENALTY,R0201092,-48
PENALTY,R0101092,-25.2
PENALTY,R0301093,420
PENALTY,R0201093,-84
PENALTY,R0101093,-44.1
PENALTY,R0301094,200
PENALTY,R0201094,-40
PENALTY,R0101094,-21
PENALTY,R0301095,200
PENALTY,R0201095,-40
PENALTY,R0101095,-21
PENALTY,R0301096,250
PENALTY,R0201096,-50
PENALTY,R0101096,-26.25
PENALTY,R0301097,200
PENALTY,R0201097,-40
PENALTY,R0101097,-21
PENALTY,R0301098,200
PENALTY,R0201098,-40
PENALTY,R0101098,-21
PENALTY,R0301099,250
PENALTY,R0201099,-50
PENALTY,R0101099,-26.25
PENALTY,R0301100,200
PENALTY,R0201100,-40
PENALTY,R0101100,-21
PENALTY,R0301101,200
PENALTY,R0201101,-40
PENALTY,R0101101,-21
PENALTY,R0301102,200
PENALTY,R0201102,-40
PENALTY,R0101102,-21
PENALTY,R0301103,200
PENALTY,R0201103,-40
PENALTY,R0101103,-21
PENALTY,R0301104,370
PENALTY,R0201104,-74
PENALTY,R0101104,-38.85
PENALTY,R0301105,200
PENALTY,R0201105,-40
PENALTY,R0101105,-21
PENALTY,R0301106,220
PENALTY,R0201106,-44
PENALTY,R0101106,-23.1
PENALTY,R0301107,200
PENALTY,R0201107,-40
PENALTY,R0101107,-21
PENALTY,R0301108,390
PENALTY,R0201108,-78
PENALTY,R0101108,-40.95
PENALTY,R0301109,200
PENALTY,R0201109,-40
PENALTY,R0101109,-21
PENALTY,R0301110,200
PENALTY,R0201110,-40
PENALTY,R0101110,-21
PENALTY,R0301111,200
PENALTY,R0201111,-40
PENALTY,R0101111,-21
PENALTY,R0301112,200
PENALTY,R0201112,-40
PENALTY,R0101112,-21
PENALTY,R0301113,200
PENALTY,R0201113,-40
PENALTY,R0101113,-21
PENALTY,R0301114,200
PENALTY,R0201114,-40
PENALTY,R0101114,-21
PENALTY,R0301115,200
PENALTY,R0201115,-40
PENALTY,R0101115,-21
PENALTY,R0301116,280
PENALTY,R0201116,-56
PENALTY,R0101116,-29.4
PENALTY,R0301117,200
PENALTY,R0201117,-40
PENALTY,R0101117,-21
PENALTY,R0301118,430
PENALTY,R0201118,-86
PENALTY,R0101118,-45.15
PENALTY,R0301119,210
PENALTY,R0201119,-42
PENALTY,R0101119,-22.05
PENALTY,R0301120,200
PENALTY,R0201120,-40
PENALTY,R0101120,-21
PENALTY,R0301121,200
PENALTY,R0201121,-40
PENALTY,R0101121,-21
PENALTY,R0301122,300
PENALTY,R0201122,-60
PENALTY,R0101122,-31.5
PENALTY,R0301123,200
PENALTY,R0201123,-40
PENALTY,R0101123,-21
PENALTY,R0301124,200
PENALTY,R0201124,-40
PENALTY,R0101124,-21
PENALTY,R0301125,220
PENALTY,R0201125,-44
PENALTY,R0101125,-23.1
PENALTY,R0301126,200
PENALTY,R0201126,-40
PENALTY,R0101126,-21
PENALTY,R0301127,200
PENALTY,R0201127,-40
PENALTY,R0101127,-21
PENALTY,R0301128,200
PENALTY,R0201128,-40
PENALTY,R0101128,-21
PENALTY,R0301129,200
PENALTY,R0201129,-40
PENALTY,R0101129,-21
PENALTY,R0301130,210
PENALTY,R0201130,-42
PENALTY,R0101130,-22.05
PENALTY,R0301131,200
PENALTY,R0201131,-40
PENALTY,R0101131,-21
PENALTY,R0301132,200
PENALTY,R0201132,-40
PENALTY,R0101132,-21
PENALTY,R0301133,200
PENALTY,R0201133,-40
PENALTY,R0101133,-21
PENALTY,R0301134,200
PENALTY,R0201134,-40
PENALTY,R0101134,-21
PENALTY,R0301135,200
PENALTY,R0201135,-40
PENALTY,R0101135,-21
PENALTY,R0301136,200
PENALTY,R0201136,-40
PENALTY,R0101136,-21
PENALTY,R0301137,200
PENALTY,R0201137,-40
PENALTY,R0101137,-21
PENALTY,R0301138,200
PENALTY,R0201138,-40
PENALTY,R0101138,-21
PENALTY,R0301139,300
PENALTY,R0201139,-60
PENALTY,R0101139,-31.5
PENALTY,R0301140,260
PENALTY,R0201140,-52
PENALTY,R0101140,-27.3
PENALTY,R0301141,200
PENALTY,R0201141,-40
PENALTY,R0101141,-21
PENALTY,R0301142,250
PENALTY,R0201142,-50
PENALTY,R0101142,-26.25
PENALTY,R0301143,440
PENALTY,R0201143,-88
PENALTY,R0101143,-46.2
PENALTY,R0301144,350
PENALTY,R0201144,-70
PENALTY,R0101144,-36.75
PENALTY,R0301145,200
PENALTY,R0201145,-40
PENALTY,R0101145,-21
PENALTY,R0301146,200
PENALTY,R0201146,-40
PENALTY,R0101146,-21
PENALTY,R0301147,200
PENALTY,R0201147,-40
PENALTY,R0101147,-21
PENALTY,R0301148,230
PENALTY,R0201148,-46
PENALTY,R0101148,-24.15
PENALTY,R0301149,270
PENALTY,R0201149,-54
PENALTY,R0101149,-28.35
PENALTY,R0301150,230
PENALTY,R0201150,-46
PENALTY,R0101150,-24.15
PENALTY,R0301151,510
PENALTY,R0201151,-102
PENALTY,R0101151,-53.55
PENALTY,R0301152,240
PENALTY,R0201152,-48
PENALTY,R0101152,-25.2
PENALTY,R0301153,210
PENALTY,R0201153,-42
PENALTY,R0101153,-22.05
PENALTY,R0301154,200
PENALTY,R0201154,-40
PENALTY,R0101154,-21
PENALTY,R0301155,200
PENALTY,R0201155,-40
PENALTY,R0101155,-21
PENALTY,R0301156,200
PENALTY,R0201156,-40
PENALTY,R0101156,-21
PENALTY,R0301157,200
PENALTY,R0201157,-40
PENALTY,R0101157,-21
PENALTY,R0301158,340
PENALTY,R0201158,-68
PENALTY,R0101158,-35.7
PENALTY,R0301159,240
PENALTY,R0201159,-48
PENALTY,R0101159,-25.2
PENALTY,R0301160,200
PENALTY,R0201160,-40
PENALTY,R0101160,-21
PENALTY,R0301161,200
PENALTY,R0201161,-40
PENALTY,R0101161,-21
PENALTY,R0301162,200
PENALTY,R0201162,-40
PENALTY,R0101162,-21
PENALTY,R0301163,200
PENALTY,R0201163,-40
PENALTY,R0101163,-21
PENALTY,R0301164,200
PENALTY,R0201164,-40
PENALTY,R0101164,-21
PENALTY,R0301165,200
PENALTY,R0201165,-40
PENALTY,R0101165,-21
PENALTY,R0301166,200
PENALTY,R0201166,-40
PENALTY,R0101166,-21
PENALTY,R0301167,200
PENALTY,R0201167,-40
PENALTY,R0101167,-21
PENALTY,R0301168,200
PENALTY,R0201168,-40
PENALTY,R0101168,-21
PENALTY,R0301169,200
PENALTY,R0201169,-40
PENALTY,R0101169,-21
PENALTY,R0301170,200
PENALTY,R0201170,-40
PENALTY,R0101170,-21
PENALTY,R0301171,320
PENALTY,R0201171,-64
PENALTY,R0101171,-33.6
PENALTY,R0301172,200
PENALTY,R0201172,-40
PENALTY,R0101172,-21
PENALTY,R0301173,200
PENALTY,R0201173,-40
PENALTY,R0101173,-21
PENALTY,R0301174,200
PENALTY,R0201174,-40
PENALTY,R0101174,-21
PENALTY,R0301175,200
PENALTY,R0201175,-40
PENALTY,R0101175,-21
PENALTY,R0301176,200
PENALTY,R0201176,-40
PENALTY,R0101176,-21
PENALTY,R0301177,200
PENALTY,R0201177,-40
PENALTY,R0101177,-21
PENALTY,R0301178,200
PENALTY,R0201178,-40
PENALTY,R0101178,-21
PENALTY,R0301179,200
PENALTY,R0201179,-40
PENALTY,R0101179,-21
PENALTY,R0301180,200
PENALTY,R0201180,-40
PENALTY,R0101180,-21
PENALTY,R0301181,300
PENALTY,R0201181,-60
PENALTY,R0101181,-31.5
PENALTY,R0301182,200
PENALTY,R0201182,-40
PENALTY,R0101182,-21
PENALTY,R0301183,200
PENALTY,R0201183,-40
PENALTY,R0101183,-21
PENALTY,R0301184,200
PENALTY,R0201184,-40
PENALTY,R0101184,-21
PENALTY,R0301185,200
PENALTY,R0201185,-40
PENALTY,R0101185,-21
PENALTY,R0301186,200
PENALTY,R0201186,-40
PENALTY,R0101186,-21
PENALTY,R0301187,240
PENALTY,R0201187,-48
PENALTY,R0101187,-25.2
PENALTY,R0301188,340
PENALTY,R0201188,-68
PENALTY,R0101188,-35.7
PENALTY,R0301189,200
PENALTY,R0201189,-40
PENALTY,R0101189,-21
PENALTY,R0301190,200
PENALTY,R0201190,-40
PENALTY,R0101190,-21
PENALTY,R0301191,310
PENALTY,R0201191,-62
PENALTY,R0101191,-32.55
PENALTY,R0301192,200
PENALTY,R0201192,-40
PENALTY,R0101192,-21
PENALTY,R0301193,200
PENALTY,R0201193,-40
PENALTY,R0101193,-21
PENALTY,R0301194,200
PENALTY,R0201194,-40
PENALTY,R0101194,-21
PENALTY,R0301195,210
PENALTY,R0201195,-42
PENALTY,R0101195,-22.05
PENALTY,R0301196,200
PENALTY,R0201196,-40
PENALTY,R0101196,-21
PENALTY,R0301197,200
PENALTY,R0201197,-40
PENALTY,R0101197,-21
PENALTY,R0301198,200
PENALTY,R0201198,-40
PENALTY,R0101198,-21
PENALTY,R0301199,200
PENALTY,R0201199,-40
PENALTY,R0101199,-21
PENALTY,R0301200,360
PENALTY,R0201200,-72
PENALTY,R0101200,-37.8
PENALTY,R0301201,200
PENALTY,R0201201,-40
PENALTY,R0101201,-21
PENALTY,R0301202,200
PENALTY,R0201202,-40
PENALTY,R0101202,-21
PENALTY,R0301203,200
PENALTY,R0201203,-40
PENALTY,R0101203,-21
PENALTY,R0301204,200
PENALTY,R0201204,-40
PENALTY,R0101204,-21
PENALTY,R0301205,200
PENALTY,R0201205,-40
PENALTY,R0101205,-21
PENALTY,R0301206,470
PENALTY,R0201206,-94
PENALTY,R0101206,-49.35
PENALTY,R0301207,630
PENALTY,R0201207,-126
PENALTY,R0101207,-66.15
PENALTY,R0301208,410
PENALTY,R0201208,-82
PENALTY,R0101208,-43.05
PENALTY,R0301209,850
PENALTY,R0201209,-170
PENALTY,R0101209,-89.25
PENALTY,R0301210,200
PENALTY,R0201210,-40
PENALTY,R0101210,-21
PENALTY,R0301211,570
PENALTY,R0201211,-114
PENALTY,R0101211,-59.85
PENALTY,R0301212,430
PENALTY,R0201212,-86
PENALTY,R0101212,-45.15
PENALTY,R0301213,330
PENALTY,R0201213,-66
PENALTY,R0101213,-34.65
PENALTY,R0301214,200
PENALTY,R0201214,-40
PENALTY,R0101214,-21
PENALTY,R0301215,570
PENALTY,R0201215,-114
PENALTY,R0101215,-59.85
PENALTY,R0301216,330
PENALTY,R0201216,-66
PENALTY,R0101216,-34.65
PENALTY,R0301217,310
PENALTY,R0201217,-62
PENALTY,R0101217,-32.55
PENALTY,R0301218,350
PENALTY,R0201218,-70
PENALTY,R0101218,-36.75
PENALTY,R0301219,610
PENALTY,R0201219,-122
PENALTY,R0101219,-64.05
PENALTY,R0301220,240
PENALTY,R0201220,-48
PENALTY,R0101220,-25.2
PENALTY,R0301221,200
PENALTY,R0201221,-40
PENALTY,R0101221,-21
PENALTY,R0301222,200
PENALTY,R0201222,-40
PENALTY,R0101222,-21
PENALTY,R0301223,200
PENALTY,R0201223,-40
PENALTY,R0101223,-21
PENALTY,R0301224,200
PENALTY,R0201224,-40
PENALTY,R0101224,-21
PENALTY,R0301225,200
PENALTY,R0201225,-40
PENALTY,R0101225,-21
PENALTY,R0301226,200
PENALTY,R0201226,-40
PENALTY,R0101226,-21
PENALTY,R0301227,210
PENALTY,R0201227,-42
PENALTY,R0101227,-22.05
PENALTY,R0301228,200
PENALTY,R0201228,-40
PENALTY,R0101228,-21
PENALTY,R0301229,200
PENALTY,R0201229,-40
PENALTY,R0101229,-21
PENALTY,R0301230,200
PENALTY,R0201230,-40
PENALTY,R0101230,-21
PENALTY,R0301231,200
PENALTY,R0201231,-40
PENALTY,R0101231,-21
PENALTY,R0301232,200
PENALTY,R0201232,-40
PENALTY,R0101232,-21
PENALTY,R0301233,210
PENALTY,R0201233,-42
PENALTY,R0101233,-22.05
PENALTY,R0301234,200
PENALTY,R0201234,-40
PENALTY,R0101234,-21
PENALTY,R0301235,200
PENALTY,R0201235,-40
PENALTY,R0101235,-21
PENALTY,R0301236,200
PENALTY,R0201236,-40
PENALTY,R0101236,-21
PENALTY,R0301237,250
PENALTY,R0201237,-50
PENALTY,R0101237,-26.25
PENALTY,R0301238,200
PENALTY,R0201238,-40
PENALTY,R0101238,-21
PENALTY,R0301239,260
PENALTY,R0201239,-52
PENALTY,R0101239,-27.3
PENALTY,R0301240,250
PENALTY,R0201240,-50
PENALTY,R0101240,-26.25
PENALTY,R0301241,200
PENALTY,R0201241,-40
PENALTY,R0101241,-21
PENALTY,R0301242,230
PENALTY,R0201242,-46
PENALTY,R0101242,-24.15
PENALTY,R0301243,320
PENALTY,R0201243,-64
PENALTY,R0101243,-33.6
PENALTY,R0301244,200
PENALTY,R0201244,-40
PENALTY,R0101244,-21
PENALTY,R0301245,200
PENALTY,R0201245,-40
PENALTY,R0101245,-21
PENALTY,R0301246,200
PENALTY,R0201246,-40
PENALTY,R0101246,-21
PENALTY,R0301247,320
PENALTY,R0201247,-64
PENALTY,R0101247,-33.6
PENALTY,R0301248,200
PENALTY,R0201248,-40
PENALTY,R0101248,-21
PENALTY,R0301249,200
PENALTY,R0201249,-40
PENALTY,R0101249,-21
PENALTY,R0301250,200
PENALTY,R0201250,-40
PENALTY,R0101250,-21
PENALTY,R0301251,200
PENALTY,R0201251,-40
PENALTY,R0101251,-21
PENALTY,R0301252,200
PENALTY,R0201252,-40
PENALTY,R0101252,-21
PENALTY,R0301253,260
PENALTY,R0201253,-52
PENALTY,R0101253,-27.3
PENALTY,R0301254,200
PENALTY,R0201254,-40
PENALTY,R0101254,-21
PENALTY,R0301255,200
PENALTY,R0201255,-40
PENALTY,R0101255,-21
PENALTY,R0301256,200
PENALTY,R0201256,-40
PENALTY,R0101256,-21
PENALTY,R0301257,200
PENALTY,R0201257,-40
PENALTY,R0101257,-21
PENALTY,R0301258,200
PENALTY,R0201258,-40
PENALTY,R0101258,-21
PENALTY,R0301259,200
PENALTY,R0201259,-40
PENALTY,R0101259,-21
PENALTY,R0301260,200
PENALTY,R0201260,-40
PENALTY,R0101260,-21
PENALTY,R0301261,200
PENALTY,R0201261,-40
PENALTY,R0101261,-21
PENALTY,R0301262,200
PENALTY,R0201262,-40
PENALTY,R0101262,-21
PENALTY,R0301263,200
PENALTY,R0201263,-40
PENALTY,R0101263,-21
PENALTY,R0301264,200
PENALTY,R0201264,-40
PENALTY,R0101264,-21
PENALTY,R0301265,690
PENALTY,R0201265,-138
PENALTY,R0101265,-72.45
PENALTY,R0301266,200
PENALTY,R0201266,-40
PENALTY,R0101266,-21
PENALTY,R0301267,200
PENALTY,R0201267,-40
PENALTY,R0101267,-21
PENALTY,R0301268,270
PENALTY,R0201268,-54
PENALTY,R0101268,-28.35
PENALTY,R0301269,240
PENALTY,R0201269,-48
PENALTY,R0101269,-25.2
PENALTY,R0301270,230
PENALTY,R0201270,-46
PENALTY,R0101270,-24.15
PENALTY,R0301271,260
PENALTY,R0201271,-52
PENALTY,R0101271,-27.3
PENALTY,R0301272,200
PENALTY,R0201272,-40
PENALTY,R0101272,-21
PENALTY,R0301273,290
PENALTY,R0201273,-58
PENALTY,R0101273,-30.45
PENALTY,R0301274,200
PENALTY,R0201274,-40
PENALTY,R0101274,-21
PENALTY,R0301275,200
PENALTY,R0201275,-40
PENALTY,R0101275,-21
PENALTY,R0301276,200
PENALTY,R0201276,-40
PENALTY,R0101276,-21
PENALTY,R0301277,240
PENALTY,R0201277,-48
PENALTY,R0101277,-25.2
PENALTY,R0301278,200
PENALTY,R0201278,-40
PENALTY,R0101278,-21
PENALTY,R0301279,200
PENALTY,R0201279,-40
PENALTY,R0101279,-21
PENALTY,R0301280,200
PENALTY,R0201280,-40
PENALTY,R0101280,-21
PENALTY,R0301281,200
PENALTY,R0201281,-40
PENALTY,R0101281,-21
PENALTY,R0301282,200
PENALTY,R0201282,-40
PENALTY,R0101282,-21
PENALTY,R0301283,200
PENALTY,R0201283,-40
PENALTY,R0101283,-21
PENALTY,R0301284,200
PENALTY,R0201284,-40
PENALTY,R0101284,-21
PENALTY,R0301285,200
PENALTY,R0201285,-40
PENALTY,R0101285,-21
PENALTY,R0301286,200
PENALTY,R0201286,-40
PENALTY,R0101286,-21
PENALTY,R0301287,200
PENALTY,R0201287,-40
PENALTY,R0101287,-21
PENALTY,R0301288,270
PENALTY,R0201288,-54
PENALTY,R0101288,-28.35
PENALTY,R0301289,200
PENALTY,R0201289,-40
PENALTY,R0101289,-21
PENALTY,R0301290,200
PENALTY,R0201290,-40
PENALTY,R0101290,-21
PENALTY,R0301291,200
PENALTY,R0201291,-40
PENALTY,R0101291,-21
PENALTY,R0301292,200
PENALTY,R0201292,-40
PENALTY,R0101292,-21
PENALTY,R0301293,200
PENALTY,R0201293,-40
PENALTY,R0101293,-21
PENALTY,R0301294,220
PENALTY,R0201294,-44
PENALTY,R0101294,-23.1
PENALTY,R0301295,210
PENALTY,R0201295,-42
PENALTY,R0101295,-22.05
PENALTY,R0301296,200
PENALTY,R0201296,-40
PENALTY,R0101296,-21
PENALTY,R0301297,200
PENALTY,R0201297,-40
PENALTY,R0101297,-21
PENALTY,R0301298,320
PENALTY,R0201298,-64
PENALTY,R0101298,-33.6
PENALTY,R0301299,350
PENALTY,R0201299,-70
PENALTY,R0101299,-36.75
PENALTY,R0301300,200
PENALTY,R0201300,-40
PENALTY,R0101300,-21
PENALTY,R0301301,200
PENALTY,R0201301,-40
PENALTY,R0101301,-21
PENALTY,R0301302,200
PENALTY,R0201302,-40
PENALTY,R0101302,-21
PENALTY,R0301303,200
PENALTY,R0201303,-40
PENALTY,R0101303,-21
PENALTY,R0301304,200
PENALTY,R0201304,-40
PENALTY,R0101304,-21
PENALTY,R0301305,200
PENALTY,R0201305,-40
PENALTY,R0101305,-21
PENALTY,R0301306,770
PENALTY,R0201306,-154
PENALTY,R0101306,-80.85
PENALTY,R0301307,200
PENALTY,R0201307,-40
PENALTY,R0101307,-21
PENALTY,R0301308,200
PENALTY,R0201308,-40
PENALTY,R0101308,-21
PENALTY,R0301309,310
PENALTY,R0201309,-62
PENALTY,R0101309,-32.55
PENALTY,R0301310,200
PENALTY,R0201310,-40
PENALTY,R0101310,-21
PENALTY,R0301311,200
PENALTY,R0201311,-40
PENALTY,R0101311,-21
PENALTY,R0301312,200
PENALTY,R0201312,-40
PENALTY,R0101312,-21
PENALTY,R0301313,370
PENALTY,R0201313,-74
PENALTY,R0101313,-38.85
PENALTY,R0301314,280
PENALTY,R0201314,-56
PENALTY,R0101314,-29.4
PENALTY,R0301315,200
PENALTY,R0201315,-40
PENALTY,R0101315,-21
PENALTY,R0301316,210
PENALTY,R0201316,-42
PENALTY,R0101316,-22.05
PENALTY,R0301317,270
PENALTY,R0201317,-54
PENALTY,R0101317,-28.35
PENALTY,R0301318,260
PENALTY,R0201318,-52
PENALTY,R0101318,-27.3
PENALTY,R0301319,240
PENALTY,R0201319,-48
PENALTY,R0101319,-25.2
PENALTY,R0301320,340
PENALTY,R0201320,-68
PENALTY,R0101320,-35.7
PENALTY,R0301321,200
PENALTY,R0201321,-40
PENALTY,R0101321,-21
PENALTY,R0301322,410
PENALTY,R0201322,-82
PENALTY,R0101322,-43.05
PENALTY,R0301323,410
PENALTY,R0201323,-82
PENALTY,R0101323,-43.05
PENALTY,R0301324,210
PENALTY,R0201324,-42
PENALTY,R0101324,-22.05
PENALTY,R0301325,270
PENALTY,R0201325,-54
PENALTY,R0101325,-28.35
PENALTY,R0301326,200
PENALTY,R0201326,-40
PENALTY,R0101326,-21
PENALTY,R0301327,300
PENALTY,R0201327,-60
PENALTY,R0101327,-31.5
PENALTY,R0301328,260
PENALTY,R0201328,-52
PENALTY,R0101328,-27.3
PENALTY,R0301329,200
PENALTY,R0201329,-40
PENALTY,R0101329,-21
PENALTY,R0301330,200
PENALTY,R0201330,-40
PENALTY,R0101330,-21
PENALTY,R0301331,340
PENALTY,R0201331,-68
PENALTY,R0101331,-35.7
PENALTY,R0301332,200
PENALTY,R0201332,-40
PENALTY,R0101332,-21
PENALTY,R0301333,200
PENALTY,R0201333,-40
PENALTY,R0101333,-21
PENALTY,R0301334,200
PENALTY,R0201334,-40
PENALTY,R0101334,-21
PENALTY,R0301335,200
PENALTY,R0201335,-40
PENALTY,R0101335,-21
PENALTY,R0301336,200
PENALTY,R0201336,-40
PENALTY,R0101336,-21
PENALTY,R0301337,200
PENALTY,R0201337,-40
PENALTY,R0101337,-21
PENALTY,R0301338,200
PENALTY,R0201338,-40
PENALTY,R0101338,-21
PENALTY,R0301339,200
PENALTY,R0201339,-40
PENALTY,R0101339,-21
PENALTY,R0301340,200
PENALTY,R0201340,-40
PENALTY,R0101340,-21
PENALTY,R0301341,310
PENALTY,R0201341,-62
PENALTY,R0101341,-32.55
PENALTY,R0301342,200
PENALTY,R0201342,-40
PENALTY,R0101342,-21
PENALTY,R0301343,480
PENALTY,R0201343,-96
PENALTY,R0101343,-50.4
PENALTY,R0301344,200
PENALTY,R0201344,-40
PENALTY,R0101344,-21
PENALTY,R0301345,200
PENALTY,R0201345,-40
PENALTY,R0101345,-21
PENALTY,R0301346,260
PENALTY,R0201346,-52
PENALTY,R0101346,-27.3
PENALTY,R0301347,200
PENALTY,R0201347,-40
PENALTY,R0101347,-21
PENALTY,R0301348,200
PENALTY,R0201348,-40
PENALTY,R0101348,-21
PENALTY,R0301349,200
PENALTY,R0201349,-40
PENALTY,R0101349,-21
PENALTY,R0301350,200
PENALTY,R0201350,-40
PENALTY,R0101350,-21
PENALTY,R0301351,200
PENALTY,R0201351,-40
PENALTY,R0101351,-21
PENALTY,R0301352,200
PENALTY,R0201352,-40
PENALTY,R0101352,-21
PENALTY,R0301353,200
PENALTY,R0201353,-40
PENALTY,R0101353,-21
PENALTY,R0301354,200
PENALTY,R0201354,-40
PENALTY,R0101354,-21
PENALTY,R0301355,200
PENALTY,R0201355,-40
PENALTY,R0101355,-21
PENALTY,R0301356,200
PENALTY,R0201356,-40
PENALTY,R0101356,-21
PENALTY,R0301357,200
PENALTY,R0201357,-40
PENALTY,R0101357,-21
PENALTY,R0301358,200
PENALTY,R0201358,-40
PENALTY,R0101358,-21
PENALTY,R0301359,350
PENALTY,R0201359,-70
PENALTY,R0101359,-36.75
PENALTY,R0301360,360
PENALTY,R0201360,-72
PENALTY,R0101360,-37.8
PENALTY,R0301361,300
PENALTY,R0201361,-60
PENALTY,R0101361,-31.5
PENALTY,R0301362,200
PENALTY,R0201362,-40
PENALTY,R0101362,-21
PENALTY,R0301363,220
PENALTY,R0201363,-44
PENALTY,R0101363,-23.1
PENALTY,R0301364,230
PENALTY,R0201364,-46
PENALTY,R0101364,-24.15
PENALTY,R0301365,200
PENALTY,R0201365,-40
PENALTY,R0101365,-21
PENALTY,R0301366,200
PENALTY,R0201366,-40
PENALTY,R0101366,-21
PENALTY,R0301367,200
PENALTY,R0201367,-40
PENALTY,R0101367,-21
PENALTY,R0301368,200
PENALTY,R0201368,-40
PENALTY,R0101368,-21
PENALTY,R0301369,200
PENALTY,R0201369,-40
PENALTY,R0101369,-21
PENALTY,R0301370,330
PENALTY,R0201370,-66
PENALTY,R0101370,-34.65
PENALTY,R0301371,200
PENALTY,R0201371,-40
PENALTY,R0101371,-21
PENALTY,R0301372,200
PENALTY,R0201372,-40
PENALTY,R0101372,-21
PENALTY,R0301373,200
PENALTY,R0201373,-40
PENALTY,R0101373,-21
PENALTY,R0301374,210
PENALTY,R0201374,-42
PENALTY,R0101374,-22.05
PENALTY,R0301375,290
PENALTY,R0201375,-58
PENALTY,R0101375,-30.45
PENALTY,R0301376,270
PENALTY,R0201376,-54
PENALTY,R0101376,-28.35
PENALTY,R0301377,200
PENALTY,R0201377,-40
PENALTY,R0101377,-21
PENALTY,R0301378,200
PENALTY,R0201378,-40
PENALTY,R0101378,-21
PENALTY,R0301379,230
PENALTY,R0201379,-46
PENALTY,R0101379,-24.15
PENALTY,R0301380,200
PENALTY,R0201380,-40
PENALTY,R0101380,-21
PENALTY,R0301381,270
PENALTY,R0201381,-54
PENALTY,R0101381,-28.35
